epoch,loss,lr,mae,mse,val_loss,val_mae,val_mse
233,0.12858805060386658,0.001,0.24402092397212982,0.12685279548168182,0.14757639169692993,0.2572965919971466,0.1458369493484497
234,0.12919439375400543,0.001,0.24481400847434998,0.12743811309337616,0.15460266172885895,0.26892298460006714,0.15284931659698486
235,0.12664195895195007,0.001,0.24085941910743713,0.12489188462495804,0.15210199356079102,0.2624461054801941,0.15034158527851105
236,0.12775324285030365,0.001,0.24331223964691162,0.1260022521018982,0.14522726833820343,0.253146767616272,0.1434599906206131
237,0.12605834007263184,0.001,0.23965007066726685,0.12432096898555756,0.14565913379192352,0.2539377510547638,0.1439530849456787
238,0.1272287517786026,0.001,0.2416931539773941,0.12551258504390717,0.14387694001197815,0.24720540642738342,0.14216038584709167
239,0.12603814899921417,0.001,0.23977963626384735,0.12431156635284424,0.14986026287078857,0.26133906841278076,0.14811711013317108
240,0.12585055828094482,0.001,0.24089455604553223,0.12410812079906464,0.14469899237155914,0.2588362693786621,0.14296004176139832
241,0.12616592645645142,0.001,0.23952431976795197,0.1244286596775055,0.14749109745025635,0.25890231132507324,0.1457698792219162
242,0.12643331289291382,0.001,0.2411656677722931,0.12471591681241989,0.14558739960193634,0.25366276502609253,0.14388343691825867
243,0.12478533387184143,0.001,0.23847582936286926,0.12304878234863281,0.14697328209877014,0.2565895915031433,0.14525452256202698
244,0.1254212111234665,0.001,0.2387506067752838,0.12368504703044891,0.14390194416046143,0.2567328214645386,0.14217334985733032
245,0.1260550171136856,0.001,0.2394801378250122,0.12429150193929672,0.14817000925540924,0.26003894209861755,0.14637276530265808
246,0.1245318278670311,0.001,0.23808003962039948,0.122769795358181,0.14487561583518982,0.24980507791042328,0.14312264323234558
247,0.12299684435129166,0.001,0.2360992431640625,0.12123870104551315,0.14743703603744507,0.2585570216178894,0.14564625918865204
248,0.12557342648506165,0.001,0.23979027569293976,0.12378644943237305,0.14538361132144928,0.25726860761642456,0.14359617233276367
249,0.1237591877579689,0.001,0.23710930347442627,0.12201092392206192,0.14129947125911713,0.2601906657218933,0.13954828679561615
